fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
9975174095652116119,Referral,63443,United States,Los Angeles,,,117,3,3,20170801,1501606698,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9975174095652116119,Referral,116513,United States,Los Angeles,,,117,3,3,20170801,1501606698,EVENT,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
9975174095652116119,Referral,116512,United States,Los Angeles,,,117,3,3,20170801,1501606698,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
9975174095652116119,Referral,63443,United States,Los Angeles,,,117,3,3,20170801,1501606698,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9975174095652116119,Referral,63443,United States,Los Angeles,,,117,3,3,20170801,1501606698,PAGE,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9975174095652116119,Referral,63443,United States,Los Angeles,,,117,3,3,20170801,1501606698,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9975174095652116119,Referral,63443,United States,Los Angeles,,,117,3,3,20170801,1501606698,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3618061570524251106,Referral,55671,United States,Mountain View,,,56,3,1,20170801,1501603373,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3618061570524251106,Referral,55671,United States,Mountain View,,,56,3,1,20170801,1501603373,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3618061570524251106,Referral,55671,United States,Mountain View,,,56,3,1,20170801,1501603373,PAGE,,,79000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3618061570524251106,Referral,55671,United States,Mountain View,,,56,3,1,20170801,1501603373,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3618061570524251106,Referral,55671,United States,Mountain View,,,56,3,1,20170801,1501603373,PAGE,,,79000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3618061570524251106,Referral,55671,United States,Mountain View,,,56,3,1,20170801,1501603373,PAGE,,,149000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3618061570524251106,Referral,55671,United States,Mountain View,,,56,3,1,20170801,1501603373,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,45790,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,52766,United States,Los Angeles,,,142,10,64,20170801,1501622317,EVENT,,1,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,3,1,
8417450107723269869,Referral,141628,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,18991,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,18991,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,50352,United States,Los Angeles,,,142,10,64,20170801,1501622317,EVENT,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
8417450107723269869,Referral,18991,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,141628,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,141628,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,18991,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,249000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,45790,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,141628,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,79000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,141628,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,141628,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,149000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,50353,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
8417450107723269869,Referral,31196,United States,Los Angeles,,,142,10,64,20170801,1501622317,EVENT,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
8417450107723269869,Referral,18991,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,45790,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,45790,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,249000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,45790,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,27810,United States,Los Angeles,,,142,10,64,20170801,1501622317,EVENT,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
8417450107723269869,Referral,18991,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,141628,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,79000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,45790,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,18991,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
8417450107723269869,Referral,27811,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
8417450107723269869,Referral,45790,United States,Los Angeles,,,142,10,64,20170801,1501622317,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3535326337591626123,Organic Search,914793,United States,Mountain View,,,977,23,59,20170801,1501642030,PAGE,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3535326337591626123,Organic Search,914793,United States,Mountain View,,,977,23,59,20170801,1501642030,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3535326337591626123,Organic Search,914793,United States,Mountain View,,,977,23,59,20170801,1501642030,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3535326337591626123,Organic Search,914793,United States,Mountain View,,,977,23,59,20170801,1501642030,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3535326337591626123,Organic Search,914793,United States,Mountain View,,,977,23,59,20170801,1501642030,PAGE,,,249000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3535326337591626123,Organic Search,914793,United States,Mountain View,,,977,23,59,20170801,1501642030,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3535326337591626123,Organic Search,914793,United States,Mountain View,,,977,23,59,20170801,1501642030,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,20211,United States,Mountain View,,,20,2,1,20170801,1501620014,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,20211,United States,Mountain View,,,20,2,1,20170801,1501620014,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,20211,United States,Mountain View,,,20,2,1,20170801,1501620014,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,20211,United States,Mountain View,,,20,2,1,20170801,1501620014,PAGE,,,79000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,20211,United States,Mountain View,,,20,2,1,20170801,1501620014,PAGE,,,79000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,20211,United States,Mountain View,,,20,2,1,20170801,1501620014,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
9903486585556701633,Referral,20211,United States,Mountain View,,,20,2,1,20170801,1501620014,PAGE,,,149000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,91974,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,119000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,96670,United States,Mountain View,,,120,11,32,20170801,1501621294,EVENT,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
3766985868303134405,Referral,91974,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,149000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,25402,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,25402,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,249000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,25402,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,25402,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,102507,United States,Mountain View,,,120,11,32,20170801,1501621294,EVENT,,1,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,3,1,
3766985868303134405,Referral,91974,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,25402,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,91974,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,149000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,91974,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,91974,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,79000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,25402,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,96670,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
3766985868303134405,Referral,25402,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
3766985868303134405,Referral,91974,United States,Mountain View,,,120,11,32,20170801,1501621294,PAGE,,,79000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
0016545533464626305,Referral,45248,United States,Mountain View,128000000,1,298,16,88,20170801,1501646132,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
0016545533464626305,Referral,59437,United States,Mountain View,128000000,1,298,16,88,20170801,1501646132,EVENT,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
0016545533464626305,Referral,45248,United States,Mountain View,128000000,1,298,16,88,20170801,1501646132,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
0016545533464626305,Referral,45248,United States,Mountain View,128000000,1,298,16,88,20170801,1501646132,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
0016545533464626305,Referral,59436,United States,Mountain View,128000000,1,298,16,88,20170801,1501646132,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,2,1,
0016545533464626305,Referral,71264,United States,Mountain View,128000000,1,298,16,88,20170801,1501646132,EVENT,,1,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,3,1,
0016545533464626305,Referral,45248,United States,Mountain View,128000000,1,298,16,88,20170801,1501646132,PAGE,,,119000000,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
0016545533464626305,Referral,45248,United States,Mountain View,128000000,1,298,16,88,20170801,1501646132,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
0016545533464626305,Referral,45248,United States,Mountain View,128000000,1,298,16,88,20170801,1501646132,PAGE,,,249000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
0016545533464626305,Referral,45248,United States,Mountain View,128000000,1,298,16,88,20170801,1501646132,PAGE,,,249000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
5248171852888574417,Referral,19298,United States,San Jose,,,19,2,1,20170801,1501644598,PAGE,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
5248171852888574417,Referral,19298,United States,San Jose,,,19,2,1,20170801,1501644598,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
5248171852888574417,Referral,19298,United States,San Jose,,,19,2,1,20170801,1501644598,PAGE,,,119000000,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
5248171852888574417,Referral,19298,United States,San Jose,,,19,2,1,20170801,1501644598,PAGE,,,249000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
